latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight,regiao
-18.55128,-58.5913,296.25,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,270.26,1.53,N,Centro-Oeste
-18.55168,-58.58772,313.74,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,270.12,1.53,N,Centro-Oeste
-18.55328,-58.57335,314.6,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,264.74,3.14,N,Centro-Oeste
-18.53055,-58.58797,301.15,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,267.03,1.17,N,Centro-Oeste
-18.53092,-58.58436,301.52,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,263.23,1.17,N,Centro-Oeste
-18.5313,-58.58075,297.54,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,264.58,0.75,N,Centro-Oeste
-18.53562,-58.59218,326.01,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,271.18,2.57,N,Centro-Oeste
-18.53524,-58.59579,317.7,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,272.26,2.57,N,Centro-Oeste
-18.53599,-58.58858,315.68,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,264.64,1.17,N,Centro-Oeste
-18.53636,-58.58498,316.38,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,263.37,1.17,N,Centro-Oeste
-18.53673,-58.58137,298.52,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,265.21,0.75,N,Centro-Oeste
-18.54834,-58.57541,298.86,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,269.52,1.02,N,Centro-Oeste
-18.55265,-58.58685,323.13,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,270.91,2.01,N,Centro-Oeste
-18.55303,-58.58324,344.67,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,270.94,6.0,N,Centro-Oeste
-18.5534,-58.57965,343.26,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,266.34,6.0,N,Centro-Oeste
-18.55378,-58.57605,325.85,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,265.07,1.82,N,Centro-Oeste
-18.55228,-58.59044,310.75,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,269.71,2.01,N,Centro-Oeste
-18.55415,-58.57245,301.4,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,260.69,1.82,N,Centro-Oeste
-18.55696,-58.59824,323.09,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,273.74,3.1,N,Centro-Oeste
-18.55733,-58.59466,324.05,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,270.92,3.1,N,Centro-Oeste
-18.55659,-58.60181,318.63,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,274.95,3.07,N,Centro-Oeste
-18.55771,-58.59108,313.41,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,268.74,2.01,N,Centro-Oeste
-18.55808,-58.58748,299.45,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,268.37,2.01,N,Centro-Oeste
-18.56202,-58.60243,309.5,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,274.29,2.0,N,Centro-Oeste
-18.56239,-58.59886,300.42,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,271.73,1.23,N,Centro-Oeste
-18.56276,-58.5953,313.69,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,268.11,1.23,N,Centro-Oeste
-18.56314,-58.59171,298.47,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,267.86,1.1,N,Centro-Oeste
-18.56895,-58.58874,310.22,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,266.11,1.1,N,Centro-Oeste
-18.56933,-58.58516,297.8,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,268.28,0.71,N,Centro-Oeste
-18.59462,-58.65691,322.82,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,283.37,3.23,N,Centro-Oeste
-18.595,-58.65335,323.65,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,284.02,3.06,N,Centro-Oeste
-18.59539,-58.64977,328.51,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,284.23,3.06,N,Centro-Oeste
-18.59578,-58.64619,314.77,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,284.23,2.44,N,Centro-Oeste
-18.59847,-58.62107,308.04,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,279.8,1.53,N,Centro-Oeste
-18.60003,-58.65749,329.31,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,284.25,2.79,N,Centro-Oeste
-18.60042,-58.65393,327.86,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,284.24,1.75,N,Centro-Oeste
-18.60313,-58.6288,333.91,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,279.71,6.55,N,Centro-Oeste
-18.60351,-58.62526,350.16,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,278.91,7.05,N,Centro-Oeste
-18.60389,-58.62172,353.84,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,277.09,7.05,N,Centro-Oeste
-18.60081,-58.65036,313.07,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,283.85,1.75,N,Centro-Oeste
-18.60428,-58.61817,306.71,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,275.4,3.34,N,Centro-Oeste
-18.60545,-58.65807,311.13,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,282.57,2.79,N,Centro-Oeste
-18.60583,-58.6545,300.39,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,282.05,1.75,N,Centro-Oeste
-18.61589,-58.61231,332.89,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,268.84,4.13,N,Centro-Oeste
-18.61628,-58.60873,338.26,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,260.95,4.13,N,Centro-Oeste
-18.61512,-58.61945,296.73,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,269.98,4.57,N,Centro-Oeste
-18.61551,-58.61589,309.58,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,272.06,4.57,N,Centro-Oeste
-18.61667,-58.60515,308.76,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,256.54,1.23,N,Centro-Oeste
-18.62015,-58.62366,335.16,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,273.15,3.73,N,Centro-Oeste
-18.62054,-58.62009,348.42,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,271.64,4.57,N,Centro-Oeste
-18.62093,-58.61651,345.37,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,272.75,4.57,N,Centro-Oeste
-18.62132,-58.61294,350.86,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,267.93,4.13,N,Centro-Oeste
-18.62171,-58.60936,321.15,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,258.84,4.13,N,Centro-Oeste
-18.61976,-58.62722,304.71,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,277.74,3.73,N,Centro-Oeste
-18.6221,-58.60577,298.94,0.37,0.58,2026-04-24,555,N,nominal,2.0NRT,256.12,1.23,N,Centro-Oeste
-17.72395,-66.29242,298.62,0.41,0.37,2026-04-24,555,N,nominal,2.0NRT,283.78,1.3,N,Centro-Oeste
-17.49215,-71.35812,297.13,0.46,0.39,2026-04-24,555,N,nominal,2.0NRT,252.14,0.62,N,Centro-Oeste
-17.49174,-71.36067,296.32,0.46,0.39,2026-04-24,555,N,nominal,2.0NRT,253.1,0.84,N,Centro-Oeste
-28.0966,-48.87877,334.78,0.44,0.46,2026-04-24,1639,N,nominal,2.0NRT,294.73,4.1,D,Sul
-27.31151,-49.4228,339.64,0.47,0.47,2026-04-24,1639,N,nominal,2.0NRT,292.17,9.48,D,Sul
-26.94678,-48.69986,346.03,0.42,0.45,2026-04-24,1639,N,nominal,2.0NRT,293.93,6.46,D,Sul
-26.94255,-48.70044,327.52,0.42,0.45,2026-04-24,1639,N,nominal,2.0NRT,293.71,2.53,D,Sul
-26.96991,-49.79473,334.76,0.49,0.48,2026-04-24,1639,N,nominal,2.0NRT,292.43,7.01,D,Sul
-26.97045,-49.79995,338.61,0.49,0.48,2026-04-24,1639,N,nominal,2.0NRT,293.52,6.71,D,Sul
-26.86334,-51.38653,344.29,0.6,0.53,2026-04-24,1639,N,nominal,2.0NRT,291.13,8.65,D,Sul
-26.86396,-51.3878,340.46,0.6,0.53,2026-04-24,1639,N,nominal,2.0NRT,289.57,12.21,D,Sul
-26.8322,-51.81621,341.03,0.32,0.55,2026-04-24,1639,N,nominal,2.0NRT,291.74,2.73,D,Sul
-26.70211,-50.57655,326.37,0.54,0.51,2026-04-24,1639,N,nominal,2.0NRT,296.04,3.1,D,Sul
-26.86873,-54.44547,326.57,0.46,0.64,2026-04-24,1639,N,nominal,2.0NRT,280.27,4.57,D,Sul
-26.79226,-54.38864,343.07,0.46,0.64,2026-04-24,1641,N,nominal,2.0NRT,283.31,0.24,D,Sul
-26.64093,-53.51659,326.93,0.41,0.6,2026-04-24,1641,N,nominal,2.0NRT,291.0,2.13,D,Sul
-26.33409,-51.15805,333.55,0.58,0.52,2026-04-24,1641,N,nominal,2.0NRT,292.04,6.26,D,Sul
-26.06552,-49.53725,335.63,0.46,0.47,2026-04-24,1641,N,nominal,2.0NRT,297.73,5.21,D,Sul
-26.00416,-49.00805,339.2,0.43,0.46,2026-04-24,1641,N,nominal,2.0NRT,293.59,38.86,D,Sul
-26.00525,-49.01802,340.6,0.43,0.46,2026-04-24,1641,N,nominal,2.0NRT,294.35,56.98,D,Sul
-26.00574,-49.02261,330.24,0.43,0.46,2026-04-24,1641,N,nominal,2.0NRT,288.62,4.61,D,Sul
-26.31967,-52.22837,326.33,0.34,0.56,2026-04-24,1641,N,nominal,2.0NRT,293.5,1.74,D,Sul
-26.00472,-49.01325,314.48,0.43,0.46,2026-04-24,1641,N,low,2.0NRT,316.2,56.98,D,Sul
-26.20167,-52.32368,348.55,0.34,0.56,2026-04-24,1641,N,nominal,2.0NRT,295.12,35.52,D,Sul
-26.20197,-52.32724,341.56,0.34,0.56,2026-04-24,1641,N,nominal,2.0NRT,309.53,68.55,D,Sul
-26.19672,-52.32778,338.78,0.34,0.56,2026-04-24,1641,N,nominal,2.0NRT,299.16,5.59,D,Sul
-26.20187,-52.32435,367.0,0.34,0.56,2026-04-24,1641,N,high,2.0NRT,295.55,39.39,D,Sul
-26.19695,-52.32842,338.87,0.34,0.56,2026-04-24,1641,N,nominal,2.0NRT,298.78,3.6,D,Sul
-25.75061,-49.21101,328.22,0.43,0.46,2026-04-24,1641,N,nominal,2.0NRT,296.82,2.88,D,Sul
-25.8269,-51.0353,339.85,0.56,0.51,2026-04-24,1641,N,nominal,2.0NRT,297.2,7.24,D,Sul
-25.72293,-50.19543,327.97,0.5,0.49,2026-04-24,1641,N,low,2.0NRT,297.98,3.11,D,Sul
-25.69185,-50.46721,330.64,0.51,0.5,2026-04-24,1641,N,nominal,2.0NRT,295.66,3.48,D,Sul
-25.15416,-49.39895,339.64,0.44,0.46,2026-04-24,1641,N,nominal,2.0NRT,296.94,82.47,D,Sul
-25.60535,-55.53981,332.53,0.53,0.67,2026-04-24,1641,N,nominal,2.0NRT,290.59,4.39,D,Centro-Oeste
-25.60886,-55.53907,325.23,0.53,0.67,2026-04-24,1641,N,nominal,2.0NRT,290.45,5.53,D,Centro-Oeste
-25.14953,-50.91031,354.72,0.54,0.51,2026-04-24,1641,N,nominal,2.0NRT,300.44,14.39,D,Sul
-25.09802,-51.94514,343.22,0.63,0.54,2026-04-24,1641,N,nominal,2.0NRT,298.17,11.14,D,Sul
-25.0994,-51.94618,342.7,0.62,0.54,2026-04-24,1641,N,nominal,2.0NRT,298.51,10.07,D,Sul
-25.26339,-54.30264,336.45,0.44,0.62,2026-04-24,1641,N,nominal,2.0NRT,292.91,4.78,D,Sul
-24.81763,-49.76471,344.27,0.46,0.47,2026-04-24,1641,N,nominal,2.0NRT,300.93,4.88,D,Sul
-24.81366,-52.02684,342.84,0.63,0.54,2026-04-24,1641,N,nominal,2.0NRT,300.96,24.28,D,Sul
-25.02789,-54.58447,332.27,0.45,0.63,2026-04-24,1641,N,nominal,2.0NRT,293.64,4.96,D,Centro-Oeste
-24.81588,-52.02645,341.66,0.63,0.54,2026-04-24,1641,N,nominal,2.0NRT,300.88,31.62,D,Sul
-25.03122,-54.58018,335.84,0.45,0.63,2026-04-24,1641,N,nominal,2.0NRT,296.15,6.66,D,Centro-Oeste
-24.7017,-55.67632,339.1,0.53,0.67,2026-04-24,1641,N,nominal,2.0NRT,292.45,5.16,D,Centro-Oeste
-24.81236,-57.15718,333.17,0.65,0.73,2026-04-24,1641,N,nominal,2.0NRT,288.56,5.67,D,Centro-Oeste
-24.69961,-55.67644,338.3,0.53,0.67,2026-04-24,1641,N,nominal,2.0NRT,292.76,6.21,D,Centro-Oeste
-24.6161,-56.40866,332.21,0.58,0.7,2026-04-24,1641,N,nominal,2.0NRT,291.38,3.56,D,Centro-Oeste
3.77067,-59.69128,326.53,0.42,0.61,2026-04-24,1650,N,nominal,2.0NRT,286.83,2.85,D,Norte
-24.56951,-55.85038,367.0,0.54,0.68,2026-04-24,1641,N,high,2.0NRT,294.99,7.39,D,Centro-Oeste
-24.4483,-54.67038,326.91,0.45,0.63,2026-04-24,1641,N,low,2.0NRT,298.65,6.67,D,Centro-Oeste
3.77328,-59.69041,340.4,0.42,0.61,2026-04-24,1650,N,nominal,2.0NRT,288.11,6.95,D,Norte
-23.45032,-46.23359,330.34,0.44,0.38,2026-04-24,1641,N,nominal,2.0NRT,298.17,3.02,D,Sul
3.77264,-59.69419,330.4,0.42,0.61,2026-04-24,1650,N,nominal,2.0NRT,287.51,2.75,D,Norte
-23.4509,-46.23785,332.75,0.44,0.38,2026-04-24,1641,N,nominal,2.0NRT,297.8,4.06,D,Sul
3.77892,-59.69133,341.13,0.42,0.61,2026-04-24,1650,N,nominal,2.0NRT,289.53,12.69,D,Norte
-23.44677,-46.2342,330.96,0.44,0.38,2026-04-24,1641,N,nominal,2.0NRT,297.95,3.02,D,Sul
3.77827,-59.69511,356.38,0.42,0.61,2026-04-24,1650,N,low,2.0NRT,289.8,12.25,D,Norte
-22.90938,-42.82853,334.29,0.39,0.36,2026-04-24,1641,N,nominal,2.0NRT,301.17,2.23,D,Sul
4.62041,-60.64481,338.39,0.47,0.64,2026-04-24,1650,N,nominal,2.0NRT,287.21,5.67,D,Norte
-22.91786,-43.28975,339.02,0.38,0.36,2026-04-24,1641,N,nominal,2.0NRT,301.24,2.83,D,Sul
-22.91213,-43.73199,346.65,0.38,0.36,2026-04-24,1641,N,nominal,2.0NRT,306.83,5.07,D,Sul
-22.9127,-43.73576,340.5,0.38,0.36,2026-04-24,1641,N,nominal,2.0NRT,306.63,5.07,D,Sul
-22.90937,-43.73635,333.88,0.38,0.36,2026-04-24,1641,N,low,2.0NRT,306.58,5.0,D,Sul
-22.90994,-43.74012,333.09,0.38,0.36,2026-04-24,1641,N,low,2.0NRT,305.3,3.22,D,Sul
-22.90545,-43.73318,348.46,0.38,0.36,2026-04-24,1641,N,nominal,2.0NRT,307.65,5.0,D,Sul
-22.90164,-43.75319,334.1,0.38,0.36,2026-04-24,1641,N,nominal,2.0NRT,303.63,6.7,D,Sul
-24.23041,-55.74903,328.19,0.53,0.67,2026-04-24,1641,N,nominal,2.0NRT,291.81,1.56,D,Centro-Oeste
-23.27669,-47.04864,335.19,0.47,0.4,2026-04-24,1641,N,nominal,2.0NRT,298.45,6.16,D,Sul
-23.27747,-47.04606,331.47,0.47,0.4,2026-04-24,1641,N,nominal,2.0NRT,295.84,4.41,D,Sul
-23.27808,-47.05063,328.86,0.47,0.4,2026-04-24,1641,N,nominal,2.0NRT,298.63,3.61,D,Sul
-24.20469,-56.3826,335.62,0.57,0.69,2026-04-24,1641,N,nominal,2.0NRT,291.69,4.54,D,Centro-Oeste
-22.0869,-39.82629,330.26,0.49,0.4,2026-04-24,1641,N,nominal,2.0NRT,296.21,2.93,D,Sudeste
-22.47338,-42.11795,338.46,0.4,0.37,2026-04-24,1641,N,nominal,2.0NRT,299.47,3.3,D,Sudeste
-24.06561,-55.70904,333.87,0.52,0.67,2026-04-24,1641,N,nominal,2.0NRT,292.63,8.73,D,Centro-Oeste
-24.066,-55.71438,330.48,0.52,0.67,2026-04-24,1641,N,nominal,2.0NRT,292.15,4.05,D,Centro-Oeste
-22.50768,-42.37126,331.41,0.4,0.37,2026-04-24,1641,N,nominal,2.0NRT,300.63,1.75,D,Sul
-24.06342,-55.71233,355.06,0.52,0.67,2026-04-24,1641,N,nominal,2.0NRT,294.07,6.58,D,Centro-Oeste
-24.04516,-56.24349,334.71,0.56,0.69,2026-04-24,1641,N,nominal,2.0NRT,293.45,10.81,D,Centro-Oeste
-24.04558,-56.24934,337.92,0.56,0.69,2026-04-24,1641,N,nominal,2.0NRT,293.8,7.11,D,Centro-Oeste
-24.046,-56.25525,331.08,0.56,0.69,2026-04-24,1641,N,nominal,2.0NRT,294.25,7.11,D,Centro-Oeste
-24.04643,-56.26132,329.94,0.56,0.69,2026-04-24,1641,N,nominal,2.0NRT,295.91,4.61,D,Centro-Oeste
-23.93822,-55.86071,348.6,0.53,0.67,2026-04-24,1641,N,nominal,2.0NRT,292.92,7.65,D,Centro-Oeste
-23.02775,-47.35382,341.14,0.48,0.4,2026-04-24,1641,N,nominal,2.0NRT,300.24,3.29,D,Sul
-22.21875,-42.61271,331.76,0.39,0.36,2026-04-24,1641,N,nominal,2.0NRT,298.45,4.95,D,Sudeste
-22.21937,-42.61653,330.52,0.39,0.36,2026-04-24,1641,N,nominal,2.0NRT,294.65,3.28,D,Sudeste
-22.07994,-41.8304,333.21,0.41,0.37,2026-04-24,1641,N,nominal,2.0NRT,300.39,1.94,D,Sudeste
-22.93155,-48.80519,345.38,0.57,0.43,2026-04-24,1641,N,nominal,2.0NRT,296.98,29.6,D,Sul
-22.08096,-42.80158,339.79,0.39,0.36,2026-04-24,1641,N,nominal,2.0NRT,300.2,5.96,D,Sudeste
-23.68655,-56.97024,344.67,0.62,0.71,2026-04-24,1641,N,nominal,2.0NRT,294.18,9.41,D,Centro-Oeste
-21.69416,-41.3027,332.26,0.43,0.38,2026-04-24,1641,N,nominal,2.0NRT,300.2,4.25,D,Sudeste
-22.83752,-49.29854,343.58,0.4,0.45,2026-04-24,1641,N,nominal,2.0NRT,312.9,56.02,D,Sul
-22.83336,-49.29906,334.28,0.4,0.45,2026-04-24,1641,N,nominal,2.0NRT,300.03,2.91,D,Sul
-21.67405,-42.31454,337.09,0.4,0.37,2026-04-24,1641,N,nominal,2.0NRT,299.18,12.12,D,Sudeste
-22.96908,-52.69514,367.0,0.33,0.55,2026-04-24,1641,N,high,2.0NRT,301.86,6.17,D,Sul
-22.96842,-52.69651,333.26,0.33,0.55,2026-04-24,1641,N,nominal,2.0NRT,300.71,3.48,D,Sul
-21.67233,-43.32567,330.96,0.39,0.36,2026-04-24,1641,N,nominal,2.0NRT,296.61,4.98,D,Sudeste
-23.20917,-57.0006,328.79,0.61,0.71,2026-04-24,1641,N,nominal,2.0NRT,292.98,3.19,D,Centro-Oeste
-22.98538,-56.26891,335.33,0.55,0.68,2026-04-24,1641,N,nominal,2.0NRT,297.28,5.23,D,Centro-Oeste
-22.93288,-56.08189,336.8,0.54,0.68,2026-04-24,1641,N,nominal,2.0NRT,297.78,6.82,D,Centro-Oeste
-22.93037,-56.07888,339.3,0.54,0.68,2026-04-24,1641,N,nominal,2.0NRT,296.63,5.53,D,Centro-Oeste
-22.73654,-55.74693,337.76,0.51,0.66,2026-04-24,1641,N,nominal,2.0NRT,296.88,6.11,D,Centro-Oeste
-22.73033,-55.74771,330.13,0.51,0.66,2026-04-24,1641,N,nominal,2.0NRT,295.25,4.49,D,Centro-Oeste
-22.55126,-57.18299,326.42,0.62,0.72,2026-04-24,1641,N,nominal,2.0NRT,293.98,3.11,D,Centro-Oeste
-22.56178,-57.32979,327.23,0.64,0.72,2026-04-24,1641,N,nominal,2.0NRT,293.49,7.06,D,Centro-Oeste
-22.49113,-57.09967,327.76,0.61,0.71,2026-04-24,1641,N,nominal,2.0NRT,293.49,3.76,D,Centro-Oeste
-21.04612,-44.17075,333.12,0.38,0.36,2026-04-24,1641,N,nominal,2.0NRT,298.51,3.95,D,Sudeste
-22.48895,-57.09869,332.6,0.61,0.71,2026-04-24,1641,N,nominal,2.0NRT,293.64,6.27,D,Centro-Oeste
-21.849,-50.5569,335.82,0.47,0.48,2026-04-24,1641,N,nominal,2.0NRT,301.72,4.77,D,Sudeste
-20.24941,-40.23628,335.91,0.49,0.41,2026-04-24,1641,N,nominal,2.0NRT,299.65,6.63,D,Sudeste
-20.25025,-40.24102,344.18,0.49,0.41,2026-04-24,1641,N,nominal,2.0NRT,297.75,4.19,D,Sudeste
-20.24651,-40.24178,334.54,0.49,0.41,2026-04-24,1641,N,nominal,2.0NRT,295.65,4.19,D,Sudeste
-22.27444,-56.87757,334.56,0.59,0.7,2026-04-24,1641,N,nominal,2.0NRT,293.35,3.85,D,Centro-Oeste
-21.0641,-45.71244,334.27,0.4,0.37,2026-04-24,1641,N,nominal,2.0NRT,302.03,4.78,D,Sudeste
-22.27104,-56.8805,335.68,0.59,0.7,2026-04-24,1641,N,nominal,2.0NRT,293.74,4.08,D,Centro-Oeste
-20.50032,-42.37546,333.13,0.41,0.37,2026-04-24,1641,N,nominal,2.0NRT,298.26,3.81,D,Sudeste
-19.60642,-40.06911,337.45,0.51,0.41,2026-04-24,1641,N,nominal,2.0NRT,300.01,4.16,D,Sudeste
-19.60386,-40.06762,335.15,0.51,0.41,2026-04-24,1641,N,nominal,2.0NRT,299.24,5.51,D,Sudeste
-19.82201,-43.12904,331.27,0.39,0.36,2026-04-24,1641,N,nominal,2.0NRT,297.99,3.28,D,Sudeste
-20.20704,-46.8782,334.77,0.43,0.38,2026-04-24,1641,N,nominal,2.0NRT,294.01,4.04,D,Sudeste
-20.20294,-46.87461,344.68,0.43,0.38,2026-04-24,1641,N,nominal,2.0NRT,293.88,7.36,D,Sudeste
-20.18934,-46.88053,331.81,0.43,0.38,2026-04-24,1641,N,nominal,2.0NRT,293.42,2.04,D,Sudeste
-19.48254,-42.54634,332.48,0.41,0.37,2026-04-24,1641,N,low,2.0NRT,303.34,5.67,D,Sudeste
-19.48392,-42.54613,332.97,0.41,0.37,2026-04-24,1641,N,low,2.0NRT,304.29,3.97,D,Sudeste
-19.16201,-40.95044,336.53,0.47,0.4,2026-04-24,1641,N,nominal,2.0NRT,298.34,7.88,D,Sudeste
-18.857,-40.29069,336.06,0.51,0.41,2026-04-24,1641,N,nominal,2.0NRT,294.31,17.72,D,Sudeste
-19.3903,-47.27406,330.78,0.44,0.38,2026-04-24,1643,N,nominal,2.0NRT,296.09,0.83,D,Sudeste
-18.61547,-42.32909,331.74,0.42,0.38,2026-04-24,1643,N,nominal,2.0NRT,295.55,11.41,D,Sudeste
-17.98371,-40.21033,336.83,0.53,0.42,2026-04-24,1643,N,nominal,2.0NRT,297.56,5.19,D,Sudeste
-18.23286,-43.36252,344.01,0.4,0.37,2026-04-24,1643,N,nominal,2.0NRT,301.31,6.15,D,Sudeste
-18.22826,-43.35556,339.26,0.4,0.37,2026-04-24,1643,N,nominal,2.0NRT,304.9,22.19,D,Sudeste
-18.22887,-43.35932,332.4,0.4,0.37,2026-04-24,1643,N,nominal,2.0NRT,299.13,6.15,D,Sudeste
-18.22488,-43.35614,333.54,0.4,0.37,2026-04-24,1643,N,nominal,2.0NRT,300.45,5.71,D,Sudeste
-18.22548,-43.35987,356.89,0.4,0.37,2026-04-24,1643,N,nominal,2.0NRT,306.46,16.32,D,Sudeste
-18.73419,-46.92073,339.73,0.42,0.38,2026-04-24,1643,N,nominal,2.0NRT,306.22,7.72,D,Sudeste
-18.32606,-46.33167,345.95,0.4,0.37,2026-04-24,1643,N,nominal,2.0NRT,305.54,20.97,D,Sudeste
-17.82101,-45.31864,336.39,0.39,0.36,2026-04-24,1643,N,nominal,2.0NRT,308.76,3.66,D,Sudeste
-17.82317,-45.35572,332.17,0.39,0.36,2026-04-24,1643,N,low,2.0NRT,304.17,4.91,D,Sudeste
-17.60231,-44.61366,344.22,0.38,0.36,2026-04-24,1643,N,nominal,2.0NRT,301.97,4.71,D,Sudeste
-17.63875,-46.2234,334.61,0.4,0.37,2026-04-24,1643,N,nominal,2.0NRT,304.25,4.99,D,Sudeste
-17.49667,-46.03962,335.39,0.39,0.36,2026-04-24,1643,N,low,2.0NRT,307.97,6.02,D,Sudeste
-17.22972,-44.30404,337.4,0.39,0.36,2026-04-24,1643,N,nominal,2.0NRT,299.49,4.64,D,Sudeste
-17.22638,-44.3046,335.99,0.39,0.36,2026-04-24,1643,N,nominal,2.0NRT,299.81,7.86,D,Sudeste
-18.50874,-55.5,367.0,0.44,0.62,2026-04-24,1643,N,high,2.0NRT,297.93,23.09,D,Centro-Oeste
-18.50916,-55.50431,367.0,0.44,0.63,2026-04-24,1643,N,high,2.0NRT,296.21,13.25,D,Centro-Oeste
-18.51082,-55.5216,339.06,0.44,0.63,2026-04-24,1643,N,nominal,2.0NRT,296.11,3.59,D,Centro-Oeste
-16.75633,-42.897,328.89,0.42,0.38,2026-04-24,1643,N,nominal,2.0NRT,293.93,1.94,D,Sudeste
-17.04727,-49.28337,337.34,0.52,0.41,2026-04-24,1643,N,nominal,2.0NRT,304.47,6.45,D,Sudeste
-16.10904,-45.20388,336.0,0.38,0.36,2026-04-24,1643,N,nominal,2.0NRT,299.5,3.15,D,Sudeste
-16.51195,-48.16779,330.74,0.45,0.39,2026-04-24,1643,N,nominal,2.0NRT,301.0,3.39,D,Sudeste
-15.82067,-43.78028,350.43,0.4,0.37,2026-04-24,1643,N,nominal,2.0NRT,306.98,44.08,D,Sudeste
-15.81727,-43.78086,347.3,0.4,0.37,2026-04-24,1643,N,nominal,2.0NRT,297.06,7.7,D,Sudeste
-15.81787,-43.78462,347.25,0.4,0.37,2026-04-24,1643,N,nominal,2.0NRT,299.15,5.6,D,Sudeste
-17.43011,-57.06897,331.6,0.54,0.68,2026-04-24,1643,N,nominal,2.0NRT,290.26,0.19,D,Centro-Oeste
-16.38084,-48.20803,342.41,0.45,0.39,2026-04-24,1643,N,nominal,2.0NRT,305.97,4.86,D,Sudeste
-16.31239,-48.89205,332.93,0.48,0.4,2026-04-24,1643,N,nominal,2.0NRT,301.65,3.28,D,Sudeste
-15.42028,-43.05011,333.2,0.42,0.38,2026-04-24,1643,N,nominal,2.0NRT,293.35,4.43,D,Sudeste
-16.2719,-49.27461,332.93,0.51,0.41,2026-04-24,1643,N,nominal,2.0NRT,301.4,9.71,D,Sudeste
-16.27303,-49.27734,335.89,0.51,0.41,2026-04-24,1643,N,nominal,2.0NRT,302.99,16.65,D,Sudeste
-15.79287,-46.64494,336.01,0.4,0.37,2026-04-24,1643,N,nominal,2.0NRT,306.31,2.98,D,Sudeste
-15.71732,-47.39719,345.88,0.42,0.37,2026-04-24,1643,N,nominal,2.0NRT,299.96,4.79,D,Sudeste
-15.68217,-47.78133,342.34,0.43,0.38,2026-04-24,1643,N,nominal,2.0NRT,301.69,3.91,D,Sudeste
-15.68952,-48.09079,337.48,0.44,0.38,2026-04-24,1643,N,nominal,2.0NRT,302.41,3.15,D,Sudeste
-16.42308,-54.91753,341.28,0.38,0.59,2026-04-24,1643,N,nominal,2.0NRT,297.16,2.87,D,Centro-Oeste
-16.42349,-54.92147,339.44,0.38,0.59,2026-04-24,1643,N,nominal,2.0NRT,296.78,2.87,D,Centro-Oeste
